match_id,player_id,player_name,position,shirt_number,substitute,captain,totalPass,accuratePass,totalLongBalls,accurateLongBalls,goalAssist,accurateOwnHalfPasses,totalOwnHalfPasses,accurateOppositionHalfPasses,totalOppositionHalfPasses,totalClearance,ballRecovery,goodHighClaim,savedShotsFromInsideTheBox,saves,totalKeeperSweeper,accurateKeeperSweeper,minutesPlayed,touches,rating,possessionLostCtrl,expectedAssists,totalBallCarriesDistance,ballCarriesCount,totalProgression,progressiveBallCarriesCount,keeperSaveValue,rating_original,rating_alternative,totalShots,goalsPrevented,passValueNormalized,dribbleValueNormalized,defensiveValueNormalized,goalkeeperValueNormalized,statisticsType,totalCross,accurateCross,duelLost,duelWon,challengeLost,totalContest,wonContest,interceptionWon,unsuccessfulTouch,fouls,keyPass,aerialLost,aerialWon,dispossessed,blockedScoringAttempt,outfielderBlock,errorLeadToAShot,totalOffside,expectedGoals,shotValueNormalized,shotOffTarget,bestBallCarryProgression,totalProgressiveBallCarriesDistance,onTargetScoringAttempt,expectedGoalsOnTarget,totalTackle,wonTackle,wasFouled,hitWoodwork,goals,bigChanceMissed,bigChanceCreated,lastManTackle,errorLeadToAGoal,topSpeed,kilometersCovered,numberOfSprints,metersCoveredWalkingKm,metersCoveredJoggingKm,metersCoveredRunningKm,metersCoveredHighSpeedRunningKm,metersCoveredSprintingKm,clearanceOffLine
14083211,973887,Eduardo Camavinga,M,6,True,False,8.0,7.0,0.0,0.0,0.0,4.0,5.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,21.0,7.2,2.0,0.00411019,38.929694576415,4.0,36.243319200571,1.0,0.0,7.2,7.4,1,0.0,0.03,0.3,0.34,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0.0,0.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0486,-0.11,0.0,11.427754189449,11.999995041666,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14083211,1402716,Gonzalo García,F,16,True,False,5.0,5.0,0.0,0.0,0.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,6.5,1.0,0.00167733,0.0,0.0,0.0,0.0,0.0,6.5,6.5,0,0.0,-0.01,0.0,0.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14083211,1142683,Manuel Ángel Morán,M,37,True,False,6.0,5.0,0.0,0.0,0.0,2.0,2.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,6.5,2.0,0.0013688,14.003849441903,3.0,0.73249049317103,0.0,0.0,6.5,6.4,0,0.0,-0.02,0.01,-0.07,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14083211,1975197,Javier Navarro Jimenez,G,29,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14083211,138572,Dani Carvajal,D,2,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14083211,1085081,Álvaro Carreras,D,18,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14083211,1614687,Diego Aguado,D,27,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14083211,851271,Fran García,D,20,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14083211,1156645,Raúl Asencio,D,17,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14083211,1590121,Jorge Cestero,M,28,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14083211,1403559,Franco Mastantuono,F,30,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14083295,857574,Andriy Lunin,G,13,False,False,36.0,32.0,12.0,8.0,0.0,29.0,29.0,3.0,7.0,1.0,6.0,1.0,3.0,4.0,0.0,0.0,90.0,45.0,7.6,4.0,0.00134267,56.131765641319,9.0,31.353077208489,0.0,0.2945,7.6,7.6,0,0.3237,0.11,-0.08,-0.03,0.3,"{'sportSlug': 'football', 'statisticsType': 'player'}",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14083295,795064,Trent Alexander-Arnold,D,12,False,False,65.0,61.0,10.0,9.0,0.0,19.0,20.0,42.0,45.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,63.0,82.0,7.5,10.0,0.0796883,164.03027718573,22.0,65.704344200796,2.0,0.0,7.5,7.4,2,0.0,0.3,0.06,0.2,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",6.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0654,-0.05,1.0,17.232016561162,39.405507723952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14083295,822519,Éder Militão,D,3,False,False,23.0,19.0,4.0,1.0,0.0,11.0,11.0,8.0,12.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,44.0,34.0,7.0,5.0,0.00738376,83.936084628762,12.0,20.170169906698,0.0,0.0,7.0,7.2,1,0.0,0.08,0.04,0.24,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0.0,0.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1007,-0.27,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14083295,1176744,Dean Huijsen,D,24,False,False,71.0,66.0,12.0,11.0,0.0,33.0,33.0,33.0,38.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,90.0,96.0,8.6,5.0,0.0392073,198.74876932531,28.0,83.27349181851,1.0,0.0,8.6,7.8,0,0.0,0.5,0.17,0.81,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0.0,0.0,4.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.3586881828237,7.6478713378299,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14083295,1085081,Álvaro Carreras,D,18,False,False,75.0,68.0,1.0,0.0,0.0,32.0,34.0,36.0,41.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,90.0,101.0,7.0,12.0,0.0261094,160.69745912272,21.0,77.850431043222,0.0,0.0,7.0,7.1,0,0.0,0.17,0.01,-0.14,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0.0,0.0,2.0,9.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14083295,831808,Federico Valverde,M,8,False,True,54.0,50.0,3.0,3.0,1.0,19.0,19.0,31.0,35.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,90.0,63.0,7.3,7.0,0.0646917,166.31267363783,18.0,63.858249514691,2.0,0.0,7.3,7.5,1,0.0,0.39,0.32,-0.05,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",1.0,0.0,2.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0437,-0.27,1.0,25.364875306064,43.845660826394,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14083295,991011,Jude Bellingham,M,5,False,False,35.0,32.0,3.0,3.0,0.0,10.0,10.0,22.0,25.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,58.0,52.0,7.7,7.0,0.128692,127.85252620226,17.0,52.490160235888,2.0,0.0,7.7,7.3,3,0.0,0.38,0.23,0.27,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",3.0,1.0,4.0,7.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,2.0,4.0,1.0,2.0,1.0,0.0,0.0,0.4191,0.0,1.0,14.344615318951,24.592493230543,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14083295,859025,Aurélien Tchouaméni,M,14,False,False,42.0,37.0,1.0,0.0,0.0,11.0,11.0,26.0,31.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,63.0,56.0,6.9,8.0,0.0261088,45.909160562007,6.0,14.491519122047,0.0,0.0,6.9,7.0,2,0.0,0.27,0.06,0.39,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0.0,0.0,4.0,4.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,0.1373,-0.16,0.0,0.0,0.0,1.0,0.1336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14083295,1091116,Arda Güler,M,15,False,False,51.0,47.0,5.0,4.0,1.0,8.0,8.0,39.0,43.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,58.0,63.0,7.6,6.0,0.214592,90.00422353461,14.0,-16.748422787976,0.0,0.0,7.6,7.9,1,0.0,0.44,-0.55,0.13,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",2.0,2.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.013,-0.02,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14083295,826643,Kylian Mbappé,F,10,False,False,43.0,36.0,2.0,2.0,0.0,4.0,4.0,32.0,39.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,90.0,63.0,8.1,13.0,0.13919,259.2342737865,19.0,202.72838176582,7.0,0.0,8.1,8.7,7,0.0,0.3,0.43,-0.02,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",1.0,0.0,5.0,7.0,0.0,7.0,5.0,0.0,1.0,2.0,4.0,0.0,1.0,2.0,1.0,0.0,0.0,4.0,0.5687,0.4,2.0,39.823241386363,166.14839606242,4.0,0.7814,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14083295,868812,Vinicius Júnior,F,7,False,False,43.0,38.0,1.0,0.0,0.0,4.0,4.0,34.0,39.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,90.0,66.0,9.4,13.0,0.296642,337.70717519994,32.0,252.21186822397,14.0,0.0,9.4,8.5,4,0.0,0.53,0.96,0.2,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0.0,0.0,7.0,9.0,0.0,10.0,6.0,0.0,2.0,2.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.1449,0.46,1.0,23.641368769244,221.59785023246,2.0,0.0862,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14083295,142622,Antonio Rüdiger,D,22,True,False,34.0,32.0,3.0,3.0,0.0,26.0,28.0,6.0,6.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,46.0,38.0,7.1,2.0,0.276181,54.137496448999,9.0,27.517035001473,0.0,0.0,7.1,6.7,0,0.0,0.41,0.02,-0.07,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14083295,835485,Brahim Díaz,M,21,True,False,15.0,15.0,0.0,0.0,0.0,8.0,8.0,7.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32.0,25.0,6.0,4.0,0.0355275,53.645266677125,7.0,-16.274428348901,0.0,0.0,6.0,6.6,1,0.0,0.07,0.12,-0.26,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0.0,0.0,5.0,4.0,0.0,2.0,1.0,0.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0473,-0.06,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14083295,1403559,Franco Mastantuono,F,30,True,False,10.0,8.0,1.0,0.0,0.0,1.0,1.0,7.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,18.0,6.5,5.0,0.0045231,85.436693037102,7.0,22.437218485305,2.0,0.0,6.5,6.8,2,0.0,-0.1,0.15,0.15,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0845,-0.39,2.0,14.205425554965,43.909190135167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14083295,138572,Dani Carvajal,D,2,True,False,15.0,14.0,1.0,1.0,0.0,10.0,11.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,27.0,17.0,6.3,2.0,0.00112549,25.881891347825,5.0,1.7101049093264,0.0,0.0,6.3,6.4,0,0.0,-0.17,-0.12,-0.17,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14083295,973887,Eduardo Camavinga,M,6,True,False,19.0,14.0,4.0,2.0,0.0,10.0,11.0,4.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,27.0,24.0,6.6,7.0,0.00106893,78.867952396938,10.0,35.383600912538,0.0,0.0,6.6,6.4,0,0.0,0.04,0.14,0.15,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14083295,1403015,Sergio Mestre,G,43,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14083295,792073,Ferland Mendy,D,23,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14083295,851271,Fran García,D,20,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14083295,66492,David Alaba,D,4,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14083295,547838,Dani Ceballos,M,19,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14083295,2237795,Thiago Pitarch,M,45,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14083295,1402716,Gonzalo García,F,16,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15632088,857574,Andriy Lunin,G,13,False,False,33.0,17.0,22.0,6.0,0.0,15.0,18.0,2.0,15.0,1.0,10.0,1.0,2.0,4.0,0.0,0.0,90.0,45.0,6.2,16.0,0.00027196,15.980954818955,3.0,0.66167715319639,0.0,0.4268,6.2,6.6,0,-0.9168,0.09,0.0,-0.31,0.27,"{'sportSlug': 'football', 'statisticsType': 'player'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.204,5.25606,0.0,3.89,1.27,0.07,0.02,0.0,0.0
15632088,795064,Trent Alexander-Arnold,D,12,False,False,24.0,17.0,4.0,1.0,0.0,9.0,11.0,8.0,13.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,89.0,38.0,6.8,10.0,0.126861,70.501593368937,6.0,56.060958457393,1.0,0.0,6.8,6.8,0,0.0,0.3,0.06,0.27,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",4.0,2.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.039757476575,38.643901989835,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,31.248,9.21434,6.0,3.01,4.47,1.22,0.41,0.11,0.0
